Instruction,Input,Output,materi,question_id,Template,correct_answer
Design a python class for a shopping cart.,No input,"class ShoppingCart:
    def __init__(self):
        self.items = []
    
    def add_item(self, item):
        self.items.append(item)
    
    def remove_item(self, item):
        if item in self.items:
            self.items.remove(item)
    
    def get_total_amount(self):
        total_amount = 0
        for item in self.items:
            total_amount += item.price
        return total_amount",Control Structure,6593,"class ShoppingCart:
    def __init__(self):
        self.items = []
    
    def add_item(self, item):
        self.items.append(item)
    
    def remove_item(self, item):
        if ___ in self.items:
            self.items.remove(item)
    
    def get_total_amount(self):
        total_amount = 0
        for item in self.items:
            total_amount += item.price
        return total_amount",item
Construct a function in Python to compare the two given dictionaries and return true if both of them contains the same elements.,"dict1 = {'A':1, 'B':2, 'C':3 }
dict2 = {'A':1, 'C':3, 'B':2 }","def compare_dicts(dict1, dict2):
  # Iterate through keys in both dictionaries and compare values
  for key, value in dict1.items():
    if key not in dict2 or dict2[key] != value:
      return False
 
  # If all elements matched
  return True",Control Structure,6603,"def compare_dicts(dict1, dict2):
  # Iterate through keys in both dictionaries and compare values
  for ___, value in dict1.items():
    if key not in dict2 or dict2[key] != value:
      return False
 
  # If all elements matched
  return True",key
Write a Python program to compare two dictionaries to check if they are equal.,"d1 = {'a':1, 'b':2, 'c':3}
d2 = {'a':1, 'b':2, 'c':4}","def compare_dicts(dict1, dict2):
    if dict1 == dict2:
        return True
    return False

result = compare_dicts(d1, d2)
print(result)",Control Structure,6683,"def compare_dicts(dict1, dict2):
    if ___ == dict2:
        return True
    return False

result = compare_dicts(d1, d2)
print(result)",dict1
Offer a suggestion for increasing the performance of the following Python Script,"def function(arg):
    for i in range(len(arg)):
        print(i)","def function(arg):
    for i in arg:
        print(i)",Control Structure,6687,"def function(arg):
    for ___ in arg:
        print(i)",i
You need to write a Python program for computing the factorial of a number.,5,"def factorial(num):
    if num == 0:
        return 1
    else:
        return num * factorial(num - 1)

print(factorial(5))",Control Structure,6701,"def factorial(num):
    if ___ == 0:
        return 1
    else:
        return num * factorial(num - 1)

print(factorial(5))",num
write a python program for its purpose,Compute the factorial of a given number,"""""""
Compute the factorial of a given number
""""""

def factorial(n): 
	if n == 1: 
		return 1
	else: 
		return n * factorial(n-1) 

if __name__ == '__main__': 
	num = int(input()) 
	print(factorial(num))",Control Structure,6707,"""""""
Compute the factorial of a given number
""""""

def factorial(n): 
	if ___ == 1: 
		return 1
	else: 
		return n * factorial(n-1) 

if __name__ == '__main__': 
	num = int(input()) 
	print(factorial(num))",n
Compare two strings to check if they are anagrams or not in Python.,"“silent”, “listen”","def is_anagram(w1, w2):
    # Check if lengths are equal
    if len(w1) == len(w2):
        # Sort the strings
        s1 = sorted(w1)
        s2 = sorted(w2)
        # Check if sorted strings are equal
        if s1 == s2:
            return True
    return False

# Example
w1 = ""silent""
w2 = ""listen""

print(is_anagram(w1, w2)) #Output: True",Control Structure,6710,"def is_anagram(w1, w2):
    # Check if ___ are equal
    if len(w1) == len(w2):
        # Sort the strings
        s1 = sorted(w1)
        s2 = sorted(w2)
        # Check if sorted strings are equal
        if s1 == s2:
            return True
    return False

# Example
w1 = ""silent""
w2 = ""listen""

print(is_anagram(w1, w2)) #Output: True",lengths
Code up a web scraper in Python for a particular website.,The website is https://www.example.com,"import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
page = requests.get(url)

soup = BeautifulSoup(page.text, 'html.parser')

all_divs = soup.find_all('div')

for div in all_divs:
    try:
        print(div['class'])
    except:
        print(div.text)",Control Structure,6722,"import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
page = requests.get(url)

soup = BeautifulSoup(page.text, 'html.parser')

all_divs = soup.find_all('div')

for ___ in all_divs:
    try:
        print(div['class'])
    except:
        print(div.text)",div
Develop a Python script for calculating the Fibonacci numbers for a given input.,8,"def Fibonacci(n): 
    if n<0: 
        print(""Incorrect input"") 
    # First Fibonacci number is 0 
    elif n==1: 
        return 0
    # Second Fibonacci number is 1 
    elif n==2: 
        return 1
    else: 
        return Fibonacci(n-1)+Fibonacci(n-2) 

# Driver Program 
  
print(Fibonacci(8))",Control Structure,6729,"def Fibonacci(n): 
    if ___<0: 
        print(""Incorrect input"") 
    # First Fibonacci number is 0 
    elif n==1: 
        return 0
    # Second Fibonacci number is 1 
    elif n==2: 
        return 1
    else: 
        return Fibonacci(n-1)+Fibonacci(n-2) 

# Driver Program 
  
print(Fibonacci(8))",n
"Create a Python program that takes in a positive integer, then uses a while loop to output the numbers counting down to 1.",6,"num = int(input(""Enter a positive integer: ""))

while num > 0:
    print(num)
    num -= 1

print(""Done!"")",Control Structure,6736,"num = int(input(""Enter a positive integer: ""))

while ___ > 0:
    print(num)
    num -= 1

print(""Done!"")",num
Optimize this Python program for better efficiency.,"def add_two_lists(l1, l2):
    res = []
    for i in range(len(l1)):
        res.append(l1[i] + l2[i])
    return res","def add_two_lists(l1, l2):
    return [x + y for x, y in zip(l1, l2)]",Control Structure,6738,"def add_two_lists(l1, l2):
    return [x + y for ___, y in zip(l1, l2)]",x
Create a function in Python for evaluating a given polynomial expression.,Expression: 4x4 + 7x3 + 5x2 + 8x,"def evaluate_polynomial(expression):
  expression = expression.strip()
  tokens  = expression.split(""+"")
  result = 0
  for term in tokens:
    term = term.strip()
    coefficient, exponent = term.split(""x"")
    result += float(coefficient) * float(expoent)

  return result",Control Structure,6787,"def evaluate_polynomial(expression):
  expression = expression.strip()
  tokens  = expression.split(""+"")
  result = 0
  for ___ in tokens:
    term = term.strip()
    coefficient, exponent = term.split(""x"")
    result += float(coefficient) * float(expoent)

  return result",term
Find the number of ways to reach nth step in a staircase if a person can take 1 or 2 steps at a time in Python.,n = 6,"def stairs(n): 
    step = [0] * (n + 2) 
    step[1] = 1
    step[2] = 2
  
    for i in range(3, n + 2): 
        step[i] = step[i - 1] + step[i - 2] 
  
    return step[n] 
      
n = 6
print(stairs(n))",Control Structure,6854,"def stairs(n): 
    step = [0] * (n + 2) 
    step[1] = 1
    step[2] = 2
  
    for ___ in range(3, n + 2): 
        step[i] = step[i - 1] + step[i - 2] 
  
    return step[n] 
      
n = 6
print(stairs(n))",i
Develop a Python Program to determine if two given strings are an anagram or not.,"string1 = ""abcd""
string2 = ""cbad""","def is_anagram(string1, string2):
    # check if strings have equal length 
    if len(string1) != len(string2): 
        return False 
    sorted1 = sorted(string1); 
    sorted2 = sorted(string2); 
    # check if sorted strings are the same 
    if sorted1 == sorted2:
        return True 
    return False",Control Structure,6867,"def is_anagram(string1, string2):
    # check if ___ have equal length 
    if len(string1) != len(string2): 
        return False 
    sorted1 = sorted(string1); 
    sorted2 = sorted(string2); 
    # check if sorted strings are the same 
    if sorted1 == sorted2:
        return True 
    return False",strings
Write a Python program to compare two integers and prints if one is greater then another.,"int1=1, int2=2","# compare two integers
int1=1
int2=2
if int1 > int2:
    print(""int1 is greater than int2"")
elif int2 > int1:
    print(""int2 is greater than int1"")
else:
    print(""int1 and int2 are equal"")",Control Structure,6873,"# compare two integers
int1=1
int2=2
if ___ > int2:
    print(""int1 is greater than int2"")
elif int2 > int1:
    print(""int2 is greater than int1"")
else:
    print(""int1 and int2 are equal"")",int1
Create functions in Python for validating if a number is prime or not.,n = 12,"def is_prime(n):
    if n == 1:
        return False
    for i in range(2,int(n**(1/2))+1):
        if n%i == 0:
            return False
    return True

if is_prime(12):
    print(""Prime"")
else:
    print(""Not Prime"")",Control Structure,6922,"def is_prime(n):
    if ___ == 1:
        return False
    for i in range(2,int(n**(1/2))+1):
        if n%i == 0:
            return False
    return True

if is_prime(12):
    print(""Prime"")
else:
    print(""Not Prime"")",n
Create an algorithm in Python for the classification of numbers into even or odd.,3,"def classifyNumber(num): 
    if num % 2 == 0: 
        return ""even""
    else: 
        return ""odd"" 
  
print(classifyNumber(3))",Control Structure,6930,"def classifyNumber(num): 
    if ___ % 2 == 0: 
        return ""even""
    else: 
        return ""odd"" 
  
print(classifyNumber(3))",num
"Refactor the following code to use the most Pythonic approach:

```
for i in range(0, list_items_len):
    if list_items[i] == target_item:
        index = i
        break
```","list_items = ['a', 'b', 'c', 'd', 'e']
target_item = 'c'","list_items = ['a', 'b', 'c', 'd', 'e']
target_item = 'c'

index = list_items.index(target_item) if target_item in list_items else None",Control Structure,6933,"list_items = ['a', 'b', 'c', 'd', 'e']
target_item = 'c'

index = list_items.index(target_item) if ___ in list_items else None",target_item
Create a Python program to check if two strings are anagrams.,"leg, gel","def is_anagram(s1, s2): 
    # Convert both strings to lower case 
    s1 = s1.lower() 
    s2 = s2.lower() 

    # Sort both strings 
    s1 = sorted(s1) 
    s2 = sorted(s2) 

    if s1 == s2: 
        return True 
    else: 
        return False",Control Structure,6989,"def is_anagram(s1, s2): 
    # Convert both strings to lower case 
    s1 = s1.lower() 
    s2 = s2.lower() 

    # Sort both strings 
    s1 = sorted(s1) 
    s2 = sorted(s2) 

    if ___ == s2: 
        return True 
    else: 
        return False",s1
Create a Python program to calculate the sum of the digits for a number that is provided as input.,num = 1234,"# Function to find the sum of digits
def sum_digits(num):
 # Variable to store the sum of digits
 sum = 0
 
 while num > 0:
  digit = num % 10
  sum = sum + digit
  num = num // 10
 
 return sum
 
num = 1234
sum = sum_digits(num)
print(""Sum of digits of %d is %d"" % (num, sum))
# Output: Sum of digits of 1234 is 10",Control Structure,7008,"# Function to find the sum of digits
def sum_digits(num):
 # Variable to store the sum of digits
 sum = 0
 
 while ___ > 0:
  digit = num % 10
  sum = sum + digit
  num = num // 10
 
 return sum
 
num = 1234
sum = sum_digits(num)
print(""Sum of digits of %d is %d"" % (num, sum))
# Output: Sum of digits of 1234 is 10",num
"Write a Python program to calculate the sum of two given integers, if the two values are equal then return the triple of their sum.","2, 2","def calculate_sum(a, b):
    if a == b:
        return (a + b) * 3
    else:
        return a + b
    
a = 2
b = 2
result = calculate_sum(a, b)
print(result)",Control Structure,7037,"def calculate_sum(a, b):
    if ___ == b:
        return (a + b) * 3
    else:
        return a + b
    
a = 2
b = 2
result = calculate_sum(a, b)
print(result)",a
Generate a Python program which determines if a given number is divisible by 7,28,"def is_divisible_by_7(num):
    if num % 7 == 0:
        return True
    else:
        return False

result = is_divisible_by_7(28)
print(result)",Control Structure,7059,"def is_divisible_by_7(num):
    if ___ % 7 == 0:
        return True
    else:
        return False

result = is_divisible_by_7(28)
print(result)",num
"Using a while loop, write a Python program to reverse a given sentence.","""Hello there my friend""","# Initialize an empty string 
revString = """"

# Set 'idx' to point to the end of the string 
idx = len(sent) - 1
 
# Iterate in reverse through the string 
while idx >= 0:
    # Append each individual character to the result string
    revString += sent[idx]
    # Decrement the index
    idx -= 1

# Output the reversed result
print(revString)",Control Structure,7126,"# Initialize an empty string 
revString = """"

# Set 'idx' to point to the end of the string 
idx = len(sent) - 1
 
# Iterate in reverse through the string 
while ___ >= 0:
    # Append each individual character to the result string
    revString += sent[idx]
    # Decrement the index
    idx -= 1

# Output the reversed result
print(revString)",idx
Write a Python program to determine if a number provided by the user is prime or not.,17,"# Ask the user for a number
num = int(input('Enter a number: '))

# Set initial values
is_prime = True

# Check for prime
for i in range(2, num):
 if num % i == 0:
 is_prime = False
 break

# Output result
if is_prime:
 print(f'{num} is a prime number.')
else:
 print(f'{num} is not a prime number.')",Control Structure,7164,"# Ask the user for ___ number
num = int(input('Enter a number: '))

# Set initial values
is_prime = True

# Check for prime
for i in range(2, num):
 if num % i == 0:
 is_prime = False
 break

# Output result
if is_prime:
 print(f'{num} is a prime number.')
else:
 print(f'{num} is not a prime number.')",a
Write a Python program to check if two strings are isomorphic.,"s1 = ""foo"", s2 = ""app""","def is_isomorphic(s1, s2):
    if len(s1) != len(s2):
        return False

    s1_dict = dict()
    for i, char in enumerate(s1):
        if char in s1_dict:
            if s1_dict[char] != s2[i]:
                return False
        else:
            s1_dict[char] = s2[i]

    return True",Control Structure,7184,"def is_isomorphic(s1, s2):
    if ___(s1) != len(s2):
        return False

    s1_dict = dict()
    for i, char in enumerate(s1):
        if char in s1_dict:
            if s1_dict[char] != s2[i]:
                return False
        else:
            s1_dict[char] = s2[i]

    return True",len
Implement a python program to check if a number is powerful. A powerful number is one who has a power of 2 as any of its prime divisors.,number = 18,"def is_power(number):
    flag = False
    if number > 2:
        for i in range(2, number // 2 + 1):
            while number % i == 0:
                if number % (i ** 2) == 0:
                    flag = True
                number = number / i
    
    return flag

print(is_power(18))",Control Structure,7185,"def is_power(number):
    flag = False
    if ___ > 2:
        for i in range(2, number // 2 + 1):
            while number % i == 0:
                if number % (i ** 2) == 0:
                    flag = True
                number = number / i
    
    return flag

print(is_power(18))",number
Write a Python code for converting a given sentence into pig latin.,The quick brown fox,"def convert_string_to_pig_latin(sentence):
    words = sentence.split()
    pig_latin_words = []
    for word in words:
        if word[0] in 'aeiou':
            pig_word = word + 'way'
        else:
            pig_word = word[1:] + word[0] + 'ay'
        pig_latin_words.append(pig_word)
    return ' '.join(pig_latin_words)",Control Structure,7188,"def convert_string_to_pig_latin(sentence):
    words = sentence.split()
    pig_latin_words = []
    for ___ in words:
        if word[0] in 'aeiou':
            pig_word = word + 'way'
        else:
            pig_word = word[1:] + word[0] + 'ay'
        pig_latin_words.append(pig_word)
    return ' '.join(pig_latin_words)",word
Build a program in Python for finding the largest prime number in a given range.,1-100,"def largest_prime(num):
    largest_prime = 0
    for n in range (num):
        if(isPrime(n)):
            largest_prime = n
    return largest_prime

def isPrime(n):
    if(n == 1):
        return False
    elif(n == 2):
        return True
    else:
        for x in range(2,n//2+1):
            if(n % x == 0):
                return False
        return True

print(largest_prime(100))",Control Structure,7214,"def largest_prime(num):
    largest_prime = 0
    for ___ in range (num):
        if(isPrime(n)):
            largest_prime = n
    return largest_prime

def isPrime(n):
    if(n == 1):
        return False
    elif(n == 2):
        return True
    else:
        for x in range(2,n//2+1):
            if(n % x == 0):
                return False
        return True

print(largest_prime(100))",n
Construct a Python program for finding the intersection of two arrays.,"Array 1: [1, 2, 3, 4]
Array 2: [3, 4, 5, 6]","def intersection(arr1, arr2):
  result = [i for i in arr1 if i in arr2]
  return result

arr1 = [1, 2, 3, 4]
arr2 = [3, 4, 5, 6]
result = intersection(arr1, arr2)
print(result)  # [3, 4]",Control Structure,7230,"def intersection(arr1, arr2):
  result = [i for ___ in arr1 if i in arr2]
  return result

arr1 = [1, 2, 3, 4]
arr2 = [3, 4, 5, 6]
result = intersection(arr1, arr2)
print(result)  # [3, 4]",i
Develop an algorithm in Python for solving the Tower of Hanoi problem.,Towers with 3 discs,"def hanoi(discs, source, aux, dest):
    if discs == 1:
        print (""Move disc 1 from {} to {}"".format(source, dest))
        return

    hanoi(discs-1, source, dest, aux)
    print (""Move disc {} from {} to {}"".format(discs, source, dest))
    hanoi(discs-1, aux, source, dest)

hanoi(3,'A', 'B', 'C')",Control Structure,7234,"def hanoi(discs, source, aux, dest):
    if ___ == 1:
        print (""Move disc 1 from {} to {}"".format(source, dest))
        return

    hanoi(discs-1, source, dest, aux)
    print (""Move disc {} from {} to {}"".format(discs, source, dest))
    hanoi(discs-1, aux, source, dest)

hanoi(3,'A', 'B', 'C')",discs
Create a python program to calculate Fibonacci sequence for a given number.,n = 8,"def fibonacci(n):
    if n == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

if __name__ == '__main__':
    n = 8
    print(fibonacci(n))",Control Structure,7237,"def fibonacci(n):
    if ___ == 0:
        return 0
    elif n == 1:
        return 1
    else:
        return fibonacci(n-1) + fibonacci(n-2)

if __name__ == '__main__':
    n = 8
    print(fibonacci(n))",n
"Optimize a given Python program for speed, memory usage and readability.","def factorial(n):
    f =1
    for i in range(2,n+1):
        f *=i
    return f","def factorial(n):
    result = 1
    for i in range(2, n+1):
        result *= i
    return result",Control Structure,7260,"def factorial(n):
    result = 1
    for ___ in range(2, n+1):
        result *= i
    return result",i
Create a web crawler in Python which searches for all links on a given website and prints them out in the terminal.,url = 'https://example.com',"import requests
from bs4 import BeautifulSoup

# Get the HTML from the given URL
resp = requests.get(url)

# Parse the HTML
soup = BeautifulSoup(resp.text, 'html.parser')

# Find all the links
for link in soup.find_all('a'):
    print(link.get('href'))",Control Structure,7320,"import requests
from bs4 import BeautifulSoup

# Get the HTML from the given URL
resp = requests.get(url)

# Parse the HTML
soup = BeautifulSoup(resp.text, 'html.parser')

# Find all the links
for ___ in soup.find_all('a'):
    print(link.get('href'))",link
Create a Python function for encrypting strings using a “Vigenere Cipher”.,"""HELLO""","def encrypt_vigenere(plaintext, key):
 ciphertext = """"
 index = 0
 for c in plaintext:
     ciphertext += chr((ord(c) - 65 + ord(key[index]) - 65) % 26 + 65)
     index = (index + 1) % len(key)
 return ciphertext",Control Structure,7328,"def encrypt_vigenere(plaintext, key):
 ciphertext = """"
 index = 0
 for ___ in plaintext:
     ciphertext += chr((ord(c) - 65 + ord(key[index]) - 65) % 26 + 65)
     index = (index + 1) % len(key)
 return ciphertext",c
Create a Python program to mark a character as asterisk (*) if it's the same as the previous one?,"test_string = ""SSSSSSSSSShellllllllllllooooooooo""","def mark_asterisk(input):
    res = """"
    temp = input[0]
    for char in input:
        if char == temp:
            res += '*'
        else:
            res += char
            temp = char
    return res",Control Structure,7354,"def mark_asterisk(input):
    res = """"
    temp = input[0]
    for ___ in input:
        if char == temp:
            res += '*'
        else:
            res += char
            temp = char
    return res",char
Generate a python program to determine if two objects are mutually exclusive or not.,"Input objects are ([1,2,3], [4,5,6]).","def mutually_exclusive(object1, object2):
    if len(object1.intersection(object2)) > 0:
        return False
    else:
        return True
    
object1 = set([1, 2, 3])
object2 = set([4, 5, 6])

result = mutually_exclusive(object1, object2)
print(result) # Outputs True as objects don't share elements.",Control Structure,7404,"def mutually_exclusive(object1, object2):
    if ___(object1.intersection(object2)) > 0:
        return False
    else:
        return True
    
object1 = set([1, 2, 3])
object2 = set([4, 5, 6])

result = mutually_exclusive(object1, object2)
print(result) # Outputs True as objects don't share elements.",len
Design a Python function to check if two given strings are anagrams or not.,"""abc"", ""cab""","def check_anagram(str1, str2):
 
    if sorted(str1) == sorted(str2):
        return True
    else:
        return False",Control Structure,7405,"def check_anagram(str1, str2):
 
    if ___(str1) == sorted(str2):
        return True
    else:
        return False",sorted
Create a web scraper in Python that searches a given website for a specified HTML element.,"Website: www.example.com
HTML Element: div","import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
response = requests.get(url)
html = response.content

soup = BeautifulSoup(html, 'html.parser')
for div in soup.find_all('div'):
 print(div.text)",Control Structure,7422,"import requests
from bs4 import BeautifulSoup

url = 'https://www.example.com'
response = requests.get(url)
html = response.content

soup = BeautifulSoup(html, 'html.parser')
for ___ in soup.find_all('div'):
 print(div.text)",div
Compose a function in Python to check if a given number is a power of two.,10,"def is_power_two(num):
    if num == 0:
        return False
    
    while num != 1:
        if num % 2 != 0:
            return False
        num = num // 2
    return True",Control Structure,7438,"def is_power_two(num):
    if ___ == 0:
        return False
    
    while num != 1:
        if num % 2 != 0:
            return False
        num = num // 2
    return True",num
Write a Python function that will calculate the average temperature for the past week.,"[64.7, 67.3, 71.3, 73.1, 75.7, 73.2, 75.7]","def calc_avg_temperature(temperatures):
  total = 0
  for temp in temperatures:
    total += temp
  avg = total / len(temperatures)
  return avg

print(calc_avg_temperature([64.7, 67.3, 71.3, 73.1, 75.7, 73.2, 75.7]))

# Output: 71.17142857142857",Control Structure,7447,"def calc_avg_temperature(temperatures):
  total = 0
  for ___ in temperatures:
    total += temp
  avg = total / len(temperatures)
  return avg

print(calc_avg_temperature([64.7, 67.3, 71.3, 73.1, 75.7, 73.2, 75.7]))

# Output: 71.17142857142857",temp
Create a Python script to detect if a number is prime.,10,"def is_prime(n):
    if n <= 1:
        return False
    for i in range(2, n):
        if n % i == 0:
            return False
    return True

if __name__ == ""__main__"":
    n = 10
    if is_prime(n):
        print(""{} is a prime number"".format(n))
    else:
        print(""{} is not a prime number"".format(n))",Control Structure,7511,"def is_prime(n):
    if ___ <= 1:
        return False
    for i in range(2, n):
        if n % i == 0:
            return False
    return True

if __name__ == ""__main__"":
    n = 10
    if is_prime(n):
        print(""{} is a prime number"".format(n))
    else:
        print(""{} is not a prime number"".format(n))",n
Construct an algorithm for factoring a large number in Python.,Number = 600851475143,"def get_factor(n):
    factors = []
   
    for i in range(2, n + 1):
        if n % i == 0:
            factors.append(i)
            n //= i
    return factors

number = 600851475143
print(get_factor(number))",Control Structure,7525,"def get_factor(n):
    factors = []
   
    for ___ in range(2, n + 1):
        if n % i == 0:
            factors.append(i)
            n //= i
    return factors

number = 600851475143
print(get_factor(number))",i
Create a Python script to clean the given text and make it ready for processing.,"text = ""This is the teXt for procesSsing! 
Some puncT!_UATion must be removed. 
Let's, Trim the whitespace too.. 
Please preServe the cases as is.""","text_cleaned = ""This is the text for processing!
Some punctuation must be removed.
Lets Trim the whitespace too.
Please preserve the cases as is.""",Control Structure,7534,"text_cleaned = ""This is the text for ___!
Some punctuation must be removed.
Lets Trim the whitespace too.
Please preserve the cases as is.""",processing
Modify the following Python code to raise an exception if the input value is not an integer,"def square_root(x):
    return x**0.5","def square_root(x):
    if not isinstance(x, int):
        raise TypeError('Input must be an integer')
    return x**0.5",Control Structure,7547,"def square_root(x):
    if ___ isinstance(x, int):
        raise TypeError('Input must be an integer')
    return x**0.5",not
Design an algorithm in Python for finding and printing all prime numbers between 1 and a given number.,100,"def find_all_primes(n): 
  for num in range(2,n + 1):
    for i in range(2,num):
      if (num % i) == 0:
        break 
    else:
      print(num)

find_all_primes(100)",Control Structure,7556,"def find_all_primes(n): 
  for ___ in range(2,n + 1):
    for i in range(2,num):
      if (num % i) == 0:
        break 
    else:
      print(num)

find_all_primes(100)",num
