Instruction,Input,Output,materi,question_id
Create a Python program to reverse a list without using the reverse() method.,"[1, 2, 3, 4, 5]","def reverse_list(lst):
    reversed_list = []
    for i in range(len(lst)-1,-1, -1):
      reversed_list.append(lst[i])
    return reversed_list

print(reverse_list([1, 2, 3, 4, 5]))",Data Structure,316
Convert a list of numbers into strings using Python.,"[5, 10, 15]","# Create an empty list of strings
number_strings = []

# Loops through the list of numbers
for n in [5, 10, 15]:
    # Appends a string version of the number to the list
    number_strings.append(str(n))

print(number_strings)   # ['5', '10', '15']",Data Structure,320
Create an algorithm in Python that takes an array of integers and `finds the pair that equals the given target.,"[1, 4, 8, 10], 14","def find_pair(arr, target): 
    for i in range(0, len(arr)): 
        for j in range(i + 1, len(arr)): 
            if arr[i] + arr[j] == target: 
                return (arr[i], arr[j]) 

result = find_pair([1, 4, 8, 10], 14) 
print(result)",Data Structure,321
Generate a program in Python to find the median of a list of numbers.,"[5, 8, 2, 7, 4]","def median(nums):
    nums.sort()
    length = len(nums)
 
    if length % 2 == 0:
        return (nums[length//2] + nums[(length//2)-1])/2.0
    else:
        return nums[length//2] 

list = [5, 8, 2, 7, 4]
med = median(list)
print('The median of the list is ' + str(med))",Data Structure,323
Implement a Python function to find the smallest element in an array,"[3, 5, 2, 1, 4]","def findSmallest(arr):
    smallest = arr[0]
    for i in arr:
        if i < smallest:
            smallest = i
    return smallest

findSmallest([3, 5, 2, 1, 4])
# Output: 1",Data Structure,327
Rewrite a given code snippet in Python using a list comprehension.,"my_list = []
for i in range(10):
 my_list.append(i ** 2)",my_list = [i ** 2 for i in range(10)],Data Structure,332
Create a python program that takes in a list of strings and returns a list of strings with all duplicates removed.,"[""a"", ""b"", ""c"", ""a"", ""b"", ""d""]","def remove_duplicates(lst):
    new_lst = []

    for item in lst:
        if item not in new_lst:
            new_lst.append(item)

    return new_lst

result = remove_duplicates([""a"", ""b"", ""c"", ""a"", ""b"", ""d""])
print(result)",Data Structure,333
"Create a program in Python that given a list of integer inputs, sorts them in descending order.","list = [4, 9, 2, 6, 5]","list = [4, 9, 2, 6, 5]

# sort list in descending order
list.sort(reverse=True)

print(list) # [9, 6, 5, 4, 2]",Data Structure,346
Build a Python script for searching a given element in an array.,"[3, 10, 7, 12], element to search: 7","def searchElement(arr, x): 
  
    for i in range (len(arr)): 
  
        if arr[i] == x: 
            return i 
  
    return -1

arr = [3, 10, 7, 12] 
x = 7
index = searchElement(arr, x) 
if index != -1: 
    print(""Element"", x, ""found at index"", index )
else: 
    print(""Element not found"")",Data Structure,347
Create a function in Python that takes in an array of integers and returns the odd numbers from that array.,"[1, 2, 3, 4, 5]","def get_odd_numbers(arr):
    # Create an empty list to store the odd numbers
    odd_numbers = []

    # Iterate through and check for odd numbers
    for num in arr:
        if num % 2 != 0:
            odd_numbers.append(num)
    
    return odd_numbers

arr = [1, 2, 3, 4, 5]

odd_numbers = get_odd_numbers(arr)

print('Odd numbers: ', odd_numbers)",Data Structure,355
Create a program in Python to sort a list of tuples (words and their frequency) in descending order.,"[(""hello"", 10), (""world"", 15), (""foo"", 8)]","def sortTuples(tuples):
    tuples.sort(key=lambda x: x[1],reverse=True)
    return tuples",Data Structure,356
"Construct a Python function to filter out all the words from a list that contains the letter ""a"".","['dog', 'cat', 'ant', 'tree', 'apple']","def filter_words_with_a(words):
 return [word for word in words if ""a"" in word]",Data Structure,357
"Develop a function in Python that takes a list of integers, computes the cumulative sum, and prints the result.","[1, 2, 3, 4, 5]","def cumulative_sum(lst):
    sum = 0
    for i in lst:
        sum += i
        print(sum)

cumulative_sum([1, 2, 3, 4, 5])",Data Structure,360
Write a Python program that will replace all the numbers greater than 5 in an array with 0.,"arr = [1, 4, 6, 7, 8, 9]","def replace_numbers(arr):
 for i, num in enumerate(arr):
  if num > 5:
   arr[i] = 0

replace_numbers(arr)
print(arr) # [1, 4, 0, 0, 0, 0]",Data Structure,364
"Write a python script to calculate the sum of an array of integers, ignoring any negative numbers.","array = [-4, 1, 6, 2, -9, 5]","def sum_without_negatives(arr):
    total = 0
    for n in arr:
        if n >= 0:
            total += n
    return total

array = [-4, 1, 6, 2, -9, 5]
print(sum_without_negatives(array))",Data Structure,369
Create a list comprehension expression for adding two lists in Python.,"list1 = [1, 2, 3]
list2 = [4, 5, 6]",list3 = [list1[i] + list2[i] for i in range(len(list1))],Data Structure,371
Rewrite the code snippet below in Python so that it takes advantage of list comprehension.,"items = [1, 2, 3, 4, 5]
new_items = []
for item in items:
    new_items.append(item**2)","items = [1, 2, 3, 4, 5]
new_items = [item**2 for item in items]",Data Structure,372
Develop a Python algorithm to find the maximum element in a given array.,"[1, 4, 6, 7, 3]","def find_max_element(arr):
    maxElement = arr[0]
    for val in arr:
        if val > maxElement:
            maxElement = val
    return maxElement",Data Structure,374
"Input an array of numbers, and build a function in Python to replace all even numbers with 0.","[4, 10, 15, 20]","def replace_even(arr):
    for i in range(len(arr)):
        if arr[i] % 2 == 0:
            arr[i] = 0
    return arr

result = replace_even([4, 10, 15, 20])
print(result)",Data Structure,381
Create a Python program to identify the most frequently occurring item in a list.,"[3,4,3,4,3]","def most_frequent(list): 
  return max(set(list), key = list.count)
  
most_frequent([3,4,3,4,3])",Data Structure,383
Create a Python script that takes an input of two numbers and returns the pair in a list.,"10, 20","def pair(num_1, num_2):
 return [num_1, num_2]

print(pair(10, 20))",Data Structure,385
Create a function to perform list sorting using Python.,"list = [4, 5, 2, 1, 3]","def sortList(list):
    list.sort()
    return list

sortedList = sortList([4, 5, 2, 1, 3])
print(sortedList)",Data Structure,386
Write a Python program to filter out strings longer than 15 characters from a list of strings.,"strings = ['good', 'very good', 'excellent', 'awesome', 'extremely awesome']","new_list = []
for string in strings:
 if len(string) <= 15:
 new_list.append(string)

print(new_list)  # prints ['good', 'very good', 'excellent', 'awesome']",Data Structure,389
Write a python script to segregate a list of numbers into lists odd and even numbers.,"list_of_numbers = [1, 2, 3, 4, 5, 6, 7, 8, 9]","odd_numbers = []
even_numbers = []

for number in list_of_numbers:
    if number % 2 == 0:
        even_numbers.append(number)
    else:
        odd_numbers.append(number)

print(""Odd numbers: "" + str(odd_numbers))
print(""Even numbers: "" + str(even_numbers))",Data Structure,390
Write a Python script that finds the minimum sum of an array of integers.,"arr = [13, -2, 7, -6, 5]","def min_sum_array(arr):
 minimum = arr[0]
 total = 0

 for i in range (0, len(arr)):
  element = arr[i]
  if element < minimum:
   minimum = element
   total += element
 
 return total

arr = [13, -2, 7, -6, 5]
min_sum = min_sum_array(arr)
print(min_sum) # Output: -11",Data Structure,393
Create a Python program to find the minimum number of steps required to make all array elements equal.,"arr = [2, 3, 6, 8]","def min_steps(arr):
    min_step = 0
    min_val = min(arr)
    for i in range(len(arr)):
        min_step += arr[i] - min_val 
    
    return min_step",Data Structure,395
Write a python code to replace all the occurences of an element in a list with a given number.,"[1,2,3,3], 3, 0","def replace_elem_in_list(data, elem, val):
  return [val if x==elem else x for x in data]

print(replace_elem_in_list([1,2,3,3], 3, 0))
# Output: [1, 2, 0, 0]",Data Structure,400
Design a program in Python to filter a given array of integers and output only the even numbers.,"arr = [2, 7, 3, 4, 8, 9, 10]","def filterEvenNo(arr): 

  # return a list containing only even numbers
  return [num for num in arr if num % 2 == 0]",Data Structure,407
Write a Python program to filter out the words of length greater than 5 from a given list of words,"['Hello', 'is', 'Python', 'Programming']","def filter_long_words(words):
  return [word for word in words if len(word) > 5]",Data Structure,409
Construct a program to sort a given list in Python.,"list = [3, 7, 1, 4, 5]","def sort_list(list): 
    for i in range(len(list)-1): 
        for j in range(0, len(list)-i-1):
            if list[j] > list[j+1] : 
                list[j], list[j+1] = list[j+1], list[j]
list = [3, 7, 1, 4, 5]
sort_list(list)
print(list)",Data Structure,410
Create a python program which takes in a given list and finds the 3 most frequent elements in the list.,"[3, 7, 5, 6, 2, 1, 5, 6, 3, 9]","from collections import Counter

def find_most_frequent(lst): 
    counter = Counter(lst) 
    topthree = counter.most_common(3)
    return topthree

find_most_frequent([3, 7, 5, 6, 2, 1, 5, 6, 3, 9])",Data Structure,411
Modify a Python program to add a minimum value of 10 to each element in a list.,"list = [1, 2, 3, 4]","list = [x + 10 for x in [1, 2, 3, 4]]",Data Structure,413
Develop a process in Python to classify a set of data points into two categories.,"[1, 2, 3, 4, 5, 6, 7]","def classifier(data_points):
 categories = []
 for data_point in data_points:
 if data_point % 2 == 0:
 categories.append('even')
 else:
 categories.append('odd')
 return categories",Data Structure,417
Modify the following Python code to remove the duplicate elements from the list,"L = [1, 2, 2, 3, 4, 4]","L = [1, 2, 2, 3, 4, 4] 

L = list(set(L)) 

print(L)",Data Structure,421
Generate a CPython code for reversing a given list of numbers.,"[1,2,3,4]","def reverse_list(nums):
  return nums[::-1]",Data Structure,422
Create a program in Python to sort a given list of words alphabetically,"words=[“Computer”, “Science”, “Engineering”, “Technology”]","def sort_words(words):
    words.sort()
    return words

words = [""Computer"", ""Science"", ""Engineering"", ""Technology""]
sorted_words = sort_words(words)
print(sorted_words) # Output: ['Computer', 'Engineering', 'Science', 'Technology']",Data Structure,423
Generate a list of prime numbers up to a given number using a Python program.,number = 50,"def prime_numbers (number):
    prime_list = []
    for num in range(2, number + 1):
        if num > 1:
            for i in range(2, num):
                if (num % i) == 0:
                    break
            else:
                prime_list.append(num)
    return prime_list

number = 50
print(prime_numbers(number))",Data Structure,425
Write a Python function to validate an a list of emails. The function should return a boolean indicating whether a given email address is valid.,"mail_list = [""example.user@gmail.com"", ""bad@example""]","def validate_mail_list(mail_list):
    for mail in mail_list:
        if not re.match(""[^@]+@[^@]+\.[^@]+"", mail):
            return False
    return True",Data Structure,434
"Generate a Python script that takes in a list of numbers, rearranges them in ascending order, and prints out the result.","[3, 2, 5, 7, 1, 4]","def sort_list(nums): 
    # Sort list in ascending order
    nums.sort()
    
    # Print out the sorted list
    for num in nums: 
        print(num) 
  
# Test the function
nums = [3, 2, 5, 7, 1, 4]
sort_list(nums)",Data Structure,435
Come up with an optimal algorithm in Python to sort an array of integers.,"[3, 8, 10, 1, 7, 4]","def sort_array(arr):
    # Bubble Sort Algorithm
    n = len(arr)
    
    for i in range(n-1):
        for j in range(n-i-1):
            if arr[j] > arr[j+1]:
                arr[j], arr[j+1] = arr[j+1], arr[j]
    
    return arr

# Example Usage
input_array = [3,8,10,1,7,4]
print(sort_array(input_array)) # Output: [1, 3, 4, 7, 8, 10]",Data Structure,437
